image_file,main_categories,sub_categories
IMG_20100101_033259_jpg.rf.0b6fb795fde8e2519c1b3275f8e0a9b1.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754749739896485187_jpg.rf.19904c4b312b24e5883647d2ded969e0.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_123720_jpg.rf.1a4fb11d945a23992ef9b89bd4100825.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180714_102857_jpg.rf.1ac447ab5231af4649a8368b9c0b5013.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-14-_jpg.rf.1a890952199db2b2791941716dee4031.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003812-142_jpg.rf.1b05b1a260925d83380e9e6906c947ef.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_150626_jpg.rf.1a3182709c764b67db26afba12adddbd.jpg,Public Cleanliness & Public Property Damage,Vandalism
2687611956615928044_jpg.rf.1ab51b00dcf4d300353c4b57e43b0278.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_1310_jpg.rf.1c4958d0287454830dc247f0dfa3664c.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_0061_JPG_jpg.rf.1ace390ada8839acfba836cdbe7bf813.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_1243_jpg.rf.1bdf5db139e4f5405aee55bf4b951bd9.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754005607091678203_jpg.rf.1c1f8a6f31d538c35431d5f09dc57cac.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776680042267124826_jpg.rf.1a718d18a97de626ac8fc77464606a4e.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180810_090507_jpg.rf.1ba595cca8cce79ef214cfa64167c5a4.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_141952_jpg.rf.09b5ff9c76cceea3032d81064515b03a.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180725_122039_jpg.rf.1d15356ac5c0339eaf20c067c95bbcfa.jpg,Public Cleanliness & Public Property Damage,Vandalism
2687895398787514465_jpg.rf.1d0316d25473327ee1d48bcae712a956.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180713_105046_jpg.rf.1a947b617b463e422c0db5516437bf6d.jpg,Public Cleanliness & Public Property Damage,Vandalism
2766113002450103315_jpg.rf.1aa4937679607b1711b7cde2c69e2603.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_123557_jpg.rf.1cc1cc07f4ed7a940c70077e82baa0d9.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776540904434268878_jpg.rf.1d1d8eaaad9435e855125302508eae87.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776590023418290145_jpg.rf.1af43420215b34ac845982be6e2f7b18.jpg,Public Cleanliness & Public Property Damage,Vandalism
01_Vandalisme-ala-Banksy_jpg.rf.1941b13aeb1c43a66cbc36c968b58429.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180721_090352_jpg.rf.1d3d7baad8573ab607e0126640a38766.jpg,Public Cleanliness & Public Property Damage,Vandalism
foto-vandalisme_jpg.rf.1c80744b5b55361758731a35f6a1a0a2.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776808859996066948_jpg.rf.187557770471be56dfa2761290c16b14.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_123428_jpg.rf.1d9e7ba9edf3684631dbace230745c2d.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754642609235384826_jpg.rf.1dfc2708fb808e37dbf4a61bdc855b0a.jpg,Public Cleanliness & Public Property Damage,Vandalism
2777017168431258258_jpg.rf.1d41fdf7bb0221f7e1d89b6c07090a6a.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180725_121946_jpg.rf.1e33b7c66c3076314ceb7126e8724482.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776814459491980271_jpg.rf.1de58f360ad6da7bee931ce34e2bfed7.jpg,Public Cleanliness & Public Property Damage,Vandalism
2700186237072982374_jpg.rf.0ae1bc909defcc18382e335883e78840.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776821553435234902_jpg.rf.1e9a4aa90f8c0d572b0e7a1c5aa0dbec.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_145027_jpg.rf.1db8783bf197a6865a89efd5be79c6ae.jpg,Public Cleanliness & Public Property Damage,Vandalism
solo-show-revolt-street-art-exhibition_20180820_204830_jpg.rf.1d70584adfcdeef93336e409d4c6cdf6.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180713_111144_jpg.rf.1ea0866b25a0b6a1c5bfd706b36268a4.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_124841_jpg.rf.200e02bcd00082f96d3af01c9bf582cb.jpg,Public Cleanliness & Public Property Damage,Vandalism
2701161516578861682_jpg.rf.20536a331061900a215750660e7597db.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_022336_jpg.rf.1d8245e31dab45f47038ef58e822041c.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180810_091812_jpg.rf.1f16d206e1f8d17ca81fd901f540ee66.jpg,Public Cleanliness & Public Property Damage,Vandalism
2692362876689268187_jpg.rf.209b0d75f234fe7ca23499779861514e.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_032317_jpg.rf.1f07490e298d38197cb069a72c458476.jpg,Public Cleanliness & Public Property Damage,Vandalism
2701888566228519674_jpg.rf.1f4265c6871a09601d54cb9158e3e0bb.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180725_121925_jpg.rf.1e243c5c57253ff7abea13024a5b5f87.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_124414_jpg.rf.20ad868c1c9f76ef9977bc56c387a983.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_123409_jpg.rf.1fe57d64cc1858bc3701a27c55785588.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180811_083933_jpg.rf.207f2693f9645949f592397c239add9c.jpg,Public Cleanliness & Public Property Damage,Vandalism
2765117439065568796_jpg.rf.1ea3ed9234131c5e9dcfca038084c5de.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_636_jpg.rf.1f898c2a5eb2e2ceef8b7a58f2753afd.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-47-_jpg.rf.20de52e057f7c10474e568510412ae67.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_270_jpg.rf.20f4f1e3e8979a262396e145b06f12d2.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754642609235384826_jpg.rf.205a97af41e19e7f883f724a65e5b946.jpg,Public Cleanliness & Public Property Damage,Vandalism
2740240159984486906_jpg.rf.2108e31ed59bd8d27148687daaad7faa.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_0162_JPG_jpg.rf.21776c28202421135a9c776c1c7a7c0b.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776630315009330926_jpg.rf.217d6df129d3b1eadf1bb7413547a83c.jpg,Public Cleanliness & Public Property Damage,Vandalism
2755312625342994755_jpg.rf.21edfd645a63a2843e82bf73fb19f673.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-17-_jpg.rf.223367266a595d18a813d0306dfd1912.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_123708_jpg.rf.232a8eaab0cc207dd2d21c9322079394.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003813-569_jpg.rf.223ea98a79b5e3ce0f4a65358db0f28c.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003752-953_jpg.rf.232fae62ec6a93becc6374208c12bdb1.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_121115_jpg.rf.2376c1b15e935dc890c3f27dbe7a4a35.jpg,Public Cleanliness & Public Property Damage,Vandalism
2579915879117559381_jpg.rf.224a2a8b1bf82e809200c832ab4cb009.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_095751_jpg.rf.21cc1eec78091fc855e96b81aec53e3e.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_121006_jpg.rf.2482344cdf44c986a23358ba2726dc45.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180726_122400_jpg.rf.24a4658fec17854b648a49b3f3eab5ff.jpg,Public Cleanliness & Public Property Damage,Vandalism
2765025220060143946_jpg.rf.229c320571e7156e18c417d03eb37c58.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_032707_jpg.rf.224582c5ef58bb691de00a08303ce4f2.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-85-_jpg.rf.22fa2450d7561f4690eb4ba976b5cfe2.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_122959_jpg.rf.238497f66c190dd0a2dfd2c28ef2dd3d.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_123656_jpg.rf.2432334296edc663d0c4880ec3dc5f1c.jpg,Public Cleanliness & Public Property Damage,Vandalism
2702421017551629481_jpg.rf.245d325275d535fbc23fdbb77c8c4c52.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776566136018251495_jpg.rf.24279114034d4cbdbf3f28ecfb6f5aaa.jpg,Public Cleanliness & Public Property Damage,Vandalism
2699055979932079770_jpg.rf.232793d07a767b467833e126e0e4ae35.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776980923036941146_jpg.rf.23602fa0c110cab14ddac9e86f32830d.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_182_jpg.rf.21ca377cb712825c8613ecd5a0de0241.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003756-462_jpg.rf.24a4309abfe1c809e7c90155ce3d00ba.jpg,Public Cleanliness & Public Property Damage,Vandalism
2775342855486439888_jpg.rf.24aa39824e0d5c09191f2ae3b737190c.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_145104_jpg.rf.2518cea28b1b5d5291691523da6b6af5.jpg,Public Cleanliness & Public Property Damage,Vandalism
1666080237_8bf6d8a9e233c4aeb98f_jpg.rf.21c9abac73b934ca98967969b60e0502.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180726_123203_jpg.rf.255a7301fdb28de7d15de8625de241d8.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180810_090257_jpg.rf.2515d44784e129df728b1c160be31048.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_124828_jpg.rf.256c33c669aacb9b7646e68a04866d10.jpg,Public Cleanliness & Public Property Damage,Vandalism
2708588413479676934_jpg.rf.25002c4ee80ff31a180414caf88c7f87.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-99-_jpg.rf.265d95e1543cf338de6a922f4ca03702.jpg,Public Cleanliness & Public Property Damage,Vandalism
vandal-1_png_jpg.rf.25db47229c017d51518807904784a241.jpg,Public Cleanliness & Public Property Damage,Vandalism
2765615031746578994_jpg.rf.25d713440c9a38ead672c5a4e08d4aa3.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180811_083828_jpg.rf.25692dbec2ff729ede05ffd63dff3447.jpg,Public Cleanliness & Public Property Damage,Vandalism
2775343733127827136_jpg.rf.252bc76a8236019f5736ce40e655b711.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-86-_jpg.rf.25f81d80ec030c7b6f5b5e8dafd8a595.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_831_jpg.rf.25e2d9025c7648206f1de687433f6de2.jpg,Public Cleanliness & Public Property Damage,Vandalism
aksi-vandalisme-may-day-k051-dom_jpg.rf.25d7c29857dd0afad09b6c906ae76835.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_391_jpg.rf.268b58fedf6e2c51d365f4e573136c9b.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_150602_jpg.rf.25abaab9083e28f5b6f29142490e5402.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_142138_jpg.rf.2648300ac79da6c7115a438eb17d23d2.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_124738_jpg.rf.26a69f8a2c5c6afe56b692fa85e463be.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_124040_jpg.rf.25fc0bd594f5b7fe15af176547b97384.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_032102_jpg.rf.26f14c0e84ec5b4738f30951d31dea14.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_145733_jpg.rf.276d7fa263b41370da4e8c726ab79fd8.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_143919_jpg.rf.26f1ba2227ab17774b51bca46cfa6cff.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_023139_jpg.rf.266b9b85f131b3a10990e58f29f475a5.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_033337_jpg.rf.2715995c700233750608dc55ba13dd16.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_121553_jpg.rf.27bb594d617052f703edc5809985089f.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_120747_jpg.rf.27fad3f3a837a0f51df67d1cb219edb1.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_095534_jpg.rf.25e2aca39aaf688751773927ee6daa6c.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_033353_jpg.rf.25c7f45d159fc0644e94b1c311e61598.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180725_114019_jpg.rf.281c89c2f65f9efedd4ec9b470116387.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_642_jpg.rf.27db0afcca380d1ed0743b527085bbb7.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_123508_jpg.rf.26733400fc069c4999f2866a16783943.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_143232_jpg.rf.27f2cf7bef30eb3643565c9c750a5603.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180714_102503_jpg.rf.28306c6ca0771ac0faf18c35a052114e.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_105138_jpg.rf.284287bdad0254a12b51862cd4f4d1a5.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_031506_jpg.rf.2874b55e2fc433dd1127dae7c63f5210.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754829472525039835_jpg.rf.28344220ffa81dab626245fd6970e6b4.jpg,Public Cleanliness & Public Property Damage,Vandalism
2775449204488430679_jpg.rf.29a27bfa9e17d7d328f0aafaaed555d9.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_123848_jpg.rf.2929773f69319672d55e0d4c0c4aaaa3.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776814459491980271_jpg.rf.2905bbbcbfc982557930ae5705ef160f.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_123708_jpg.rf.299568b5a5ec8577bcfdddc9da8f30c2.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_1289_jpg.rf.2a0a7c0ac4149533452a992aad8f9084.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_032037_jpg.rf.2a32a50e5913587323d66605e8c038ce.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180713_110324_jpg.rf.2a6b7b0e3a0681a5c65abdcc5bf97b1a.jpg,Public Cleanliness & Public Property Damage,Vandalism
2755555052588158038_jpg.rf.2892fda8fa709119af216f454dafac27.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_143613_jpg.rf.2a964f30ae36e2385a7caaf5d4cdd451.jpg,Public Cleanliness & Public Property Damage,Vandalism
2764883426587886562_jpg.rf.2aa44be8fb99304701e4a9ed699f0603.jpg,Public Cleanliness & Public Property Damage,Vandalism
2765564423090207331_jpg.rf.2a462fae420684db969e9f2b1b9a2893.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_123547_jpg.rf.29e388e2150a81833b984fba332831d5.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_466_jpg.rf.2a4b3320f805d36fb60c436901502980.jpg,Public Cleanliness & Public Property Damage,Vandalism
2760452635235520583_jpg.rf.2ab7f0e2bf762f7a866d5240a571498a.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_123507_jpg.rf.2af917db725b4b10f32f3fe9619cd2bb.jpg,Public Cleanliness & Public Property Damage,Vandalism
2692378296053486414_jpg.rf.29b9d0ad02755a0050a2e606e96bfe1c.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_123254_jpg.rf.2bad25d6a5a578f5ead9ad63213e313b.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776709547247795288_jpg.rf.2b574affb365620af31e5684c8b73f8b.jpg,Public Cleanliness & Public Property Damage,Vandalism
2765624135029759845_jpg.rf.2c53db04f90e89f754f276ac06130bf8.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_122904_jpg.rf.2c017517ed7b57ed0ac5183339a42a68.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180810_092948_jpg.rf.296754a4e2073798fdcd90c923d1cc66.jpg,Public Cleanliness & Public Property Damage,Vandalism
2765054942199531720_jpg.rf.2c1b75c1f0e883eac48c248ed7749cba.jpg,Public Cleanliness & Public Property Damage,Vandalism
2728766733056196069_jpg.rf.2a03ce4ee44dc4c3b12830b58201eac3.jpg,Public Cleanliness & Public Property Damage,Vandalism
2755323871451979152_jpg.rf.2bf4bd09451b3d2f45f07a6ef54d26b1.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-72-_jpg.rf.2b72d9eafb64175fc9d19d51b472b2de.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-64-_jpg.rf.2bc25983313ed0955d19f89e748e2cc2.jpg,Public Cleanliness & Public Property Damage,Vandalism
2755410840397157618_jpg.rf.2b10db98787ad2580cccfe6a7ac964ce.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180810_090309_jpg.rf.2b02354ce147e0e30d5bfce14feae735.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754642609235384826_jpg.rf.2ae99f2797f58d0afbd57aee243b8364.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_143002_jpg.rf.2bdd4eef4fb6f7c37740f93d4bbcbdaa.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003807-872_jpg.rf.2c79c198b09bc5adf2dbec3beb19e211.jpg,Public Cleanliness & Public Property Damage,Vandalism
2755322338249304792_jpg.rf.29bc74dba787acb421ca7797bd19e8be.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_410_jpg.rf.59da4c89db128a802485de11d3edf156.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_123055_jpg.rf.59bbc7ff7c3baaba01ccbf5e5ba5d49d.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_142955_jpg.rf.5aed2529ebe9c752a0a43546a587877a.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754135394467800246_jpg.rf.5b7138e23be123080e9d54bbd4877a41.jpg,Public Cleanliness & Public Property Damage,Vandalism
2765089676782814348_jpg.rf.5bd0740da8401040d8cf50c8845af68d.jpg,Public Cleanliness & Public Property Damage,Vandalism
2775260621298887533_jpg.rf.5bd72cec6284bcba99eebd912080bc46.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003802-586_jpg.rf.5bfe424a6ee266c7046cca9378259303.jpg,Public Cleanliness & Public Property Damage,Vandalism
2686549442163616528_jpg.rf.5c6b72a2d1176facd104b5de999ad402.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-15-_jpg.rf.5b1cd16d0e72849c456b18059050d0d4.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-25-_jpg.rf.59b99bde6d6fcc31127c10d60a8172f7.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-32-_jpg.rf.5a584010d6723d3931f6ff9aea7dd2db.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_150828_jpg.rf.5d010f00ba66a25561ea67ef32b2dadc.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180810_090521_jpg.rf.5cb2aa4fc1c299489d0f39f9d93b8aeb.jpg,Public Cleanliness & Public Property Damage,Vandalism
2710555941646374062_jpg.rf.599a6d4bb2fa6f6f9b99f82df7128971.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776751607863061278_jpg.rf.5d156f9e7602efed922eaa5540127c4a.jpg,Public Cleanliness & Public Property Damage,Vandalism
2765620469988216547_jpg.rf.5d1157d2a07b7cfaf34be3220c97ccf3.jpg,Public Cleanliness & Public Property Damage,Vandalism
2728766733056196069_jpg.rf.5a1cbee1313fdcac1792b9f3e1b777e8.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_142631_jpg.rf.5d1fd9bfb8e0b02e545267572d42468a.jpg,Public Cleanliness & Public Property Damage,Vandalism
2233316448016870973_jpg.rf.5ceb2af7bc809069ee514d049abcca10.jpg,Public Cleanliness & Public Property Damage,Vandalism
2775286550813214351_jpg.rf.58779489dbc84a4002084f211fe13bd9.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776694107672619129_jpg.rf.5d3d1e157a5f980369b413a89290b3ab.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180721_090938_jpg.rf.5d8e9a59c429402bc657f6da1b675962.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180725_115651_jpg.rf.5d3b2127414fd32b8678e3a06d47d16d.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_022113_jpg.rf.5da96f35e4ef9696c4f42e011ed43c25.jpg,Public Cleanliness & Public Property Damage,Vandalism
2765498546101445059_jpg.rf.5dad4afc21575ba67e549cbe678402b4.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180721_090858_jpg.rf.5850ade7ab03be82d09191a19221f911.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_121315_jpg.rf.5db729ce17237962205d29a74775a665.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776849709429199827_jpg.rf.5d8edcf0ead95cfae4963088e794dde6.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_0216_JPG_jpg.rf.5d4b20e5bcd91b702a1b2a53f6b2d0be.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_123954_jpg.rf.5d6ebc1b66a22ef897b7819e56a5efcd.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_150758_jpg.rf.5de9f06fca2aeb3cc9dee7576bcc773e.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-29-_jpg.rf.591868f4c5e8780791bb4e60c0c97bda.jpg,Public Cleanliness & Public Property Damage,Vandalism
2740240580758276729_jpg.rf.5905b7e276819e6f9c84a61cac0a5b0b.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_023206_jpg.rf.5dfbc7dba66ff2f9ac346d9a8f067db9.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776590023418290145_jpg.rf.5e6510e96a210e390dae7c6777a31b4b.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180726_123002_jpg.rf.5ea6c5f0943f959c04a58301d9c773df.jpg,Public Cleanliness & Public Property Damage,Vandalism
2692720390147325337_jpg.rf.5e0e3546dc8ea12d5ce5da45dc5e9042.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_120959_jpg.rf.5992ba36a81b556a2fbd075b702fbb33.jpg,Public Cleanliness & Public Property Damage,Vandalism
2706355631823859960_jpg.rf.5ebc1f44a4b2b962ff2d45eaf37c461e.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_142920_jpg.rf.5e9753efd26f020ff17e9a595507ddb3.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_1244_jpg.rf.5eaef026129a40b18907ada1169f3984.jpg,Public Cleanliness & Public Property Damage,Vandalism
2685189872448092900_jpg.rf.5eda90438aba65207e432ad54d80b373.jpg,Public Cleanliness & Public Property Damage,Vandalism
2719172737081984051_jpg.rf.5eaa7f925e596d88b5afd9518318046a.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180811_083939_jpg.rf.5ebba8e122f337fe61e13bb5973335b8.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_121759_jpg.rf.5ebf1b0e22845914eb7696e3d1703084.jpg,Public Cleanliness & Public Property Damage,Vandalism
2703052119616985464_jpg.rf.5f0e3044fd62576a772663bf26b407f7.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_122450_jpg.rf.5ef5a697831167f5ea8bc1eefd4de5f7.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003753-149_jpg.rf.602d2e42dfcbe58ae1ce49cb4ccbcad1.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_441_jpg.rf.604fab919f7b6de0f47546db83c6dd4d.jpg,Public Cleanliness & Public Property Damage,Vandalism
2692173204742706378_jpg.rf.5fa1bd06a5dbe77197e7fb7861bc103b.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_120957_jpg.rf.5f2909234eb9aa024f7feabe8fcd1a43.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_125020_jpg.rf.603c84dd853426a22d598a2cb14571a0.jpg,Public Cleanliness & Public Property Damage,Vandalism
2699983553297571871_jpg.rf.5f995137584e0fa6a6cce915c4e91b54.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_545_jpg.rf.6059d3f91fbecd9dce739b5f3027abf5.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_124508_jpg.rf.5f3922d6f2fc515c4cfde745f0e44bd6.jpg,Public Cleanliness & Public Property Damage,Vandalism
2708588413479676934_jpg.rf.5f313aaa371f2f9daf6ff56d7348701e.jpg,Public Cleanliness & Public Property Damage,Vandalism
2765723320538971339_jpg.rf.60aefd35ff2573c27453ee46bdb9a2be.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776549465689936716_jpg.rf.61016e409fc549fff3a7b01e08b34d27.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180810_092729_jpg.rf.61310eda4c6404099071468fee95cafd.jpg,Public Cleanliness & Public Property Damage,Vandalism
2703147669955645211_jpg.rf.60a7792baef07a29209b2060a8c5d37d.jpg,Public Cleanliness & Public Property Damage,Vandalism
2775344108937413229_jpg.rf.60d9520a58aac48cb53cfc4c02b47482.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_150833_jpg.rf.59baa752c7bcdda5996d5f9e99f089a0.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180713_111457_jpg.rf.615a38ac283ce703948b1366329f50b2.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_122617_jpg.rf.612c586705922e1ef6f8db6fe2943073.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_371_jpg.rf.60117ca124ac56aabecfa61f269aed61.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776802352960543097_jpg.rf.61107dcca9d8a4e1dfc0488915c82dc3.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_121404_jpg.rf.619ffd634ade35265c0cb1b582ab2135.jpg,Public Cleanliness & Public Property Damage,Vandalism
2701349674534554764_jpg.rf.61ad24e93e1790f59c3979d219791f6f.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_619_jpg.rf.61fc42a00a37c963eea6b8e93296f13a.jpg,Public Cleanliness & Public Property Damage,Vandalism
