image_file,main_category,sub_category,dataset
IMG_20180725_121411_jpg.rf.f40075b7f3fb109e6c200d85dcddf9a1.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2765501354561720929_jpg.rf.f1036fe67aae9d17c939c5fe6dfce016.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20100101_033320_jpg.rf.f47b0e2b464d73a36fbbc6f556928b47.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_453_jpg.rf.f42b496577ee2531bde275703c494e09.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_240_jpg.rf.f27892c90f8bc129e6e2b94a9e13fe11.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180723_123534_jpg.rf.f0cd8a6ce669568d2cade99af00f43ee.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-71-_jpg.rf.f14e10de5f498736afdd8afb9ab4f0cf.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180713_110053_jpg.rf.f39b16bdd5a5e912a528e0304c9b7382.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_531_jpg.rf.f32d9ec2dc150686766558e6785f5380.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2755320697227899987_jpg.rf.f3d1c5eeb42f162a18925228541c6a7b.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003752-781_jpg.rf.f3846a3f52526aed52309ae0c4ce6897.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180725_122605_jpg.rf.f300c8832cc8d4b6cbf52e233b5e28ee.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180810_092204_jpg.rf.f4f3854ebef62e431e50b47591c57207.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003800-203_jpg.rf.f515d548c9bee1930f85189ca40c3778.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-54-_jpg.rf.f51a91f6d5adc032ddb3adb771c954b3.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2687026937062354026_jpg.rf.f3d76028b1f762b5af4b0994820da82a.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180724_120949_jpg.rf.f1668f21a0d84b4a531cc314283a6325.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2775455487312615597_jpg.rf.f47f9c18c9f4fcba2270cb624aeaf208.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_401_jpg.rf.f4e024f052701e0a3ba7d201d585c6c8.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180810_092905_jpg.rf.f2955b8e899319c8303dd3ca190f7113.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_604_jpg.rf.f06e82ef91fac29136a7e732bdbcfe90.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776640087090747804_jpg.rf.f5d9d46ca093e07a0f6fb75bb1b43b1b.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180725_113855_jpg.rf.f665ac823ff41d3843c03f249047ded3.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180720_143136_jpg.rf.f622f110af20aaeb87c550c601974713.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180720_143051_jpg.rf.f5b18313aa948306b24f3ad52de5ee2a.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_363_jpg.rf.f5fd8248c7bc79b3cd71e5fb541d94f6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003759-962_jpg.rf.f6308694f39f16c7873d93c76db32ab9.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180720_142111_jpg.rf.f70dd5c95234bf41490f590207b7e13f.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003759-178_jpg.rf.f6038e5a74af5df5c514df2d5808b204.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180723_145121_jpg.rf.f71a8fb604e93220592ebde7cfd8f7a3.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003752-048_jpg.rf.f605cd2668e01123d8843874f6b8bea1.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_173_jpg.rf.2dcc4991651be6b436f72b4157c704aa.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180724_121614_jpg.rf.2f0a72f23c11360a0331e5c5b1f69aa5.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
64e6344926bb1_jpg.rf.2ef8bdf790f2d77eb37e41b3d460749a.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776811814505029370_jpg.rf.2f37020ed956eccffff632aee9c03113.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-8-_jpg.rf.2ed1d390f4e58f26b45d429082f11a75.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-33-_jpg.rf.2f0ea184d754b320875bc46e789f6593.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-66-_jpg.rf.2f50a307740dbbd0d835c658361e038d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2755416111530077008_jpg.rf.2f8b50713f2491d5d8688f2666f5798e.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_1297_jpg.rf.2eb9886c9c206d9df0a92868e8cc59e2.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2690051740629283532_jpg.rf.2fbbdb6914362d59f75eb101a5f20dfa.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2775450952213084825_jpg.rf.2f63068e5e18a737726cd2ed0d1e485b.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180724_124449_jpg.rf.2eb93cfb22c9886716e186a417756c5b.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_0206_JPG_jpg.rf.2fdc25e205debf9a13be16ce0a6c0944.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_526_jpg.rf.2eb7a049de9be0056efe5147ac3c2168.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2765620728977983443_jpg.rf.3112fe718105c73e5f00cc621918a6ca.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2755416682886573310_jpg.rf.30ca67c10038aba408dab9cd3993a697.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_346_jpg.rf.3113abd9342a502b109a1f278741e979.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2775456015165896196_jpg.rf.31188a385b29693bf021b0fc5387fed6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
sedang_1537787779IMG-20180924-WA0014_jpg.rf.2e95f35964015e969b2ba2aeadcfe582.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003753-057_jpg.rf.31a52f619b72aeb0db83a47f367e90b7.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_198_jpg.rf.315283bb5f33ef14f760cd59469ddc3a.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2775342683260043416_jpg.rf.318653c35fc50993d45bf4130e6df38e.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003802-052_jpg.rf.31c722a7105c5ac2905e2cbbd598a05d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180717_104430_jpg.rf.30078b593d47e217bfb787570ff71bd3.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
download-10-_jpg.rf.31c83bcb2a3117e74ae03a004ac39fb3.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_226_jpg.rf.32443ea9c9b4143192e5d850497c9916.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2755847513388718190_jpg.rf.31f255956f711209934507d7d7c813fd.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180720_124029_jpg.rf.2e444acd551f61fb5bd89a9bd39393ce.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776866747888887211_jpg.rf.32fced20a0b7948d964f95b9c62d8ba2.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2706355631823859960_jpg.rf.333a2c4803710cf15fd5898d9de9dae6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_0020_JPG_jpg.rf.330ac2501481c108c0fe70424fb138d8.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180724_122823_jpg.rf.2e459984771424fed85fd2e62f279cb8.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180720_142447_jpg.rf.33357b57135b33405f6b66e4601a86ee.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2775457312581374469_jpg.rf.2cdd62674a44732e8c7b6c1c51e8cdc6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_547_jpg.rf.2e22f830995e6ba20b072f5e6d601075.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
Vandalisme_-26678425553-_jpg.rf.2e7d7739055df0ffd2fc4610bc000705.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2704757298179682971_jpg.rf.33672c559a018024a60d56e8859104eb.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_210_jpg.rf.339587cc2d9c595daabf6cf6f8160209.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2754989007518531823_jpg.rf.2d7649f2762a36553936e24a0acf1852.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180721_090151_jpg.rf.2cb813b4c03937cd44d480340a526f90.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180724_122629_jpg.rf.2d4d0571834bd9bd579557e0e1241fd6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2754749739896485187_jpg.rf.2d718817aabdd531b0e81612c78d647e.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20100101_033551_jpg.rf.2dc4ec563020386e2a2c53d67f19f0b7.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_223_jpg.rf.2d137fd94ee748ad37005f7e175f3621.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-70-_jpg.rf.2de66524aeffb6a0558e021ff9441b56.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2692985573709351144_jpg.rf.2dfad0f9be2395ab953b26a55e4aa3c4.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003804-398_jpg.rf.33e56e3426caf57a840162e4c77ef1b0.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2775286080673876908_jpg.rf.2e100234d24e04737be271985cef7dab.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776814218119195853_jpg.rf.33d7ea314bed316620839cabebeea2dd.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2755847513388718190_jpg.rf.2e22fa76b25b25060acc55352cef8636.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_430_jpg.rf.2dfeb5b04504186ce4eef0db62dd929b.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180717_095153_jpg.rf.33f0eb594cd87798350d2a4e65d8eedc.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2685326281875128057_jpg.rf.34df29c3ed4437bc34750055acad7d5b.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180719_142911_jpg.rf.2d4259145e76d626712db4bf8518436f.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20100101_032407_jpg.rf.362063a4bdb41a4360b7b6f0ff54a602.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2755577379564134024_jpg.rf.360bdd0d508ef1da86bf3dc7d10a3f94.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180719_124018_jpg.rf.36c51e52e48520b76755dfed3ae907d6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_1311_jpg.rf.34f7f04be41f046b17485865e8dcb8cd.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776725208712791402_jpg.rf.35724d0b4f53dc9b4e9534e7255e50a9.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003812-595_jpg.rf.36cc4c23fd52cd349123994bd98fb914.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_1299_jpg.rf.378ef57fdd7d178f7f450771c66372fc.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-82-_jpg.rf.36d48a9db3b7c1767967a125330c6516.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_1246_jpg.rf.358be588974c6ff0e7a2bb80a8afd2c8.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2754381292831509168_jpg.rf.378f657bb578178d9e29a1060700e617.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2686028244249168609_jpg.rf.37b8299bd0d2dc78d02cbd5ebf3dc560.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_340_jpg.rf.372ccc6f2fbbb22e53ec574648656b47.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776560505289259081_jpg.rf.37da8efbc3e853a8e44b937b6da0a91f.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180714_094934_jpg.rf.366cb47dc92d99fa491fe71150e5caa7.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
202302021314-main_jpg.rf.380e2d102deb2f5a9e38db302f1eb521.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180725_121519_jpg.rf.374026de00247a10d7d51c44aaac27f4.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2692947186222509610_jpg.rf.36d5a1d4cd3f9d6c0f6be1fc577b9343.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2687460264911444241_jpg.rf.37c09f338ff375ca8dce20ee3760ab94.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180717_104525_jpg.rf.385acddc23c76d70308b6a0e21a8d2d0.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2765262229239704746_jpg.rf.366fc3dd9f23b2bcc89ec079dc5b9129.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180724_121149_jpg.rf.36e9e780f1fd01af2657d6827946c23d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_1260_jpg.rf.377a584013bae183710d8c6a4d4b114c.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2705594424224579755_jpg.rf.35447336bd86b4d627c72244df52bc7c.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2777020449613017902_jpg.rf.3926da2f4b24130fc9b20135a629863e.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180719_141754_jpg.rf.394c26146d4b156ca8962672164af5a6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2704025092349618844_jpg.rf.383977d6dddbaab700bfbeb0f4b4af95.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003754-371_jpg.rf.389a88f561b3f924c03940d417f60cfb.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180724_124210_jpg.rf.38aad2bb979afe149cc6b2a37bac7573.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_139_jpg.rf.393fde489cb0d2ad6df3ecd640f81d6d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_276_jpg.rf.3a3962ed0e6763467046e0dce45ea52d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2706185060224375126_jpg.rf.3b7da76e09524e0c8fb8d3a0c1333229.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776821553435234902_jpg.rf.3a3f83d4f452f1a20777d897ba7890c5.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20100101_031947_jpg.rf.3a8cbec8e8884b8db06389869edd0f51.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-46-_jpg.rf.351758e3a9167ea6a4d59ccfbb4d29fd.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
1277608792253177230_jpg.rf.3a601855a52f4cb61c3b6d25b7f71ba4.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2754657582816934743_jpg.rf.39a3da5e7ded2d3443d1c318f2cf08e8.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2690972751236454414_jpg.rf.38a619ea3d087575b43614055aacd379.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180713_111230_jpg.rf.3af1490da256b11431c71f9cb9c600a4.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180726_122652_jpg.rf.3a4111acac2e43334ed294d92caa162a.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180717_123537_jpg.rf.39fddbb4d4bccea9534fe1579c73aa13.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180724_122534_jpg.rf.3b1c9df4c84dfa64a3b75f68a18751be.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2775444965808921751_jpg.rf.3684fa9c50c70949f6b7878d2e58f8b5.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003805-117_jpg.rf.37a7d8a1c4fe4cfe13cd128eca34884f.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180717_095953_jpg.rf.3ba195b501cfde9f53128c7727db24de.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180810_092957_jpg.rf.3a35f1992640503f9b011fb03f4c468e.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2755408404546741549_jpg.rf.3add05766f892ae956d85c85d1b3f7e6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180718_105313_jpg.rf.394e6052d6d398369ba5e38b8d3ce216.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_258_jpg.rf.3bbf493fed1ff8c69a6d596cdb1ccf89.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2707378578206556677_jpg.rf.3bec91c688a53168f6ff5c7f934ea1af.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180723_122941_jpg.rf.3be3fb7b79bbde26e37c0a1117a8e4c1.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180811_083951_jpg.rf.3cc750bf1eee1116bb49016b03de634d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180725_113905_jpg.rf.3d0cec8881e177f4eb84cd7942e041f6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003806-563_jpg.rf.3d9ed552583a005fbc312f617601dfc6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2775447058422587292_jpg.rf.3d28414ef2f5adbbdf7069775652b208.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2774414788391609960_jpg.rf.3b39aa31bc3d9affccc7484413dcd1c6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003805-334_jpg.rf.3cc0b44435f502c6e23e2faab52c4d69.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180719_142853_jpg.rf.3dc1ac63a6b53fdd69c40a11b5f9bd8e.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2775443748135146447_jpg.rf.3e94b032f520307af92406e62dc87e23.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_1229_jpg.rf.3bb0e49066ed2af7fcb7035f1801842d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2753956015771887688_jpg.rf.3cee158e709eed84740fbb6fa40da230.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180720_142900_jpg.rf.3d0920065281d1102dc284b4ddff16ed.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-3-_jpg.rf.3d868227cb0db5ec02d6c5073dfa7e99.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_500_jpg.rf.3ec9db6f052637a842d28cd046b74007.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180721_090955_jpg.rf.3d404631fbf6d47df923723714d1446a.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776717380418843754_jpg.rf.3f1b82cf6f4848e67e0364e90540c186.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_382_jpg.rf.3bfe31783dfbe206b572bae44a3d1f95.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-91-_jpg.rf.3f068f2b5cb2ef857547212bbc8b4ebb.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180723_124450_jpg.rf.3daaa7aef3fbdbe331267ee4600ce72d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2775342289532433287_jpg.rf.3fb3ff3cfe86983b4b83d062028b1641.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20100101_022751_jpg.rf.3e2d15e991c9c175a53be33dd240959e.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180719_124636_jpg.rf.40115afe3676fc489be9aa4e318f0a3d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2774212457051245382_jpg.rf.3def42c0ed1ddf950ad9e3562e4ffd97.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20100101_021949_jpg.rf.3e9d2050c79e8caea8abc171ba39aed7.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-38-_jpg.rf.3e2ac5c0299d4a632319a45351531c0e.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_1230_jpg.rf.40952a3daf8ebbaaea745b7e0dd79e6d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180713_104837_jpg.rf.3f5eb257ec9778a9df56f95a471a7945.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003805-455_jpg.rf.4150553eb30155b493fff99d06581cda.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180723_144921_jpg.rf.40daa114c98af76e2625d79fe2335a00.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20100101_022449_jpg.rf.3eade6eb0ee99724259e3818ea337142.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2754558093523228547_jpg.rf.3e6d9e646d60b203c4f95249eb77715f.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776695525783425599_jpg.rf.4060eb3e4e0f0de07d7970728e4a5ad8.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_644_jpg.rf.40f4dfc5a78427bc867f2a3358d5d4f5.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180723_124904_jpg.rf.3ede229818dcb8cea698340b2fb7790a.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180719_143143_jpg.rf.41b607836b501e676f0640238a1efd9d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776598323148947437_jpg.rf.3fbbcf6d45f7db0c611d82f473014dda.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180723_124712_jpg.rf.421ab226d47219c986e7c56232304173.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20100101_031606_jpg.rf.4251601177319629d3e376264ec64e7e.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2686540644963301057_jpg.rf.404b4849a0ff48290f9a0f2b1e541943.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776680042267124826_jpg.rf.41cddd8cd3a75c936369579c7905c626.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180810_092900_jpg.rf.3f49978433199ef674de5a612d7147cd.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180724_124918_jpg.rf.42cd1664c0c466d1a6ea9aaa20aacd06.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2764713926011828805_jpg.rf.410cbc0bc8d5bfb61c6b63882607fb2b.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180723_150704_jpg.rf.430abff23fdd8e2e60eafa25679fb074.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20100101_033113_jpg.rf.445743612050c974c97c92ebc4ddf0c3.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003812-790_jpg.rf.432ab7b21a3641d941447b77cdbc11ef.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
images-2024-07-07T003813-442_jpg.rf.42dc4a87cdbff8f412fd53f296673ebf.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776629222661951625_jpg.rf.4377fc6edab55dacf2090cfa120d50f2.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180720_142216_jpg.rf.4465e1ba8337afe3609e0860041c2274.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
PicsArt_05-03-03-19-37-1068x724_jpg.rf.467414e3d2100ba93f820a4fa0418f5a.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776980456932845142_jpg.rf.446aff370e8b9c5b8a7587d8e0eaa72d.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776725208712791402_jpg.rf.450d4da1304359e9fded37b41e6d28cf.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180723_123915_jpg.rf.4467c54cede6878cca00382f436dc729.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
image_443_jpg.rf.448a3ea02f1b4b5cfae1052ae12cc3ec.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180810_092223_jpg.rf.44ee24ebbdf0405d709917dfda129639.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
2776725401491302219_jpg.rf.42797a5862cdfbbe863618445cfffd64.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
IMG_20180725_122754_jpg.rf.431d5a90be215969817fd5703c70f0c6.jpg,Public Cleanliness & Public Property Damage,Vandalism,graffitti_labels
